order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,manufacturer,order_year,order_day,order_month,state_code
US-2017-108245,2017-09-22,2017-09-27,Standard Class,SH-19975,"S, Hughsby",Corporate,Pearland,Texas,77581,Central,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,11.228,7,0.8,-18.5262,Insertable,2017,Friday,September,TX
CA-2016-132409,2016-05-26,2016-06-01,Standard Class,TH-21235,"T, House",Corporate,Philadelphia,Pennsylvania,19134,East,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",1.504,1,0.2,0.1692,OIC,2016,Thursday,May,PA
CA-2016-132409,2016-05-26,2016-06-01,Standard Class,TH-21235,"T, House",Corporate,Philadelphia,Pennsylvania,19134,East,OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier,34.848,2,0.2,6.534,Holmes,2016,Thursday,May,PA
CA-2017-150189,2017-07-08,2017-07-10,First Class,VG-21790,"V, Gonzalez",Consumer,San Mateo,California,94403,West,OFF-LA-10002762,Office Supplies,Labels,Avery 485,75.18,6,0.0,35.3346,Avery,2017,Saturday,July,CA
CA-2017-104640,2017-11-10,2017-11-16,Standard Class,FH-14275,"F, Hawley",Corporate,New York City,New York,10024,East,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,931.176,3,0.2,314.2719,Fellowes,2017,Friday,November,NY
CA-2017-104640,2017-11-10,2017-11-16,Standard Class,FH-14275,"F, Hawley",Corporate,New York City,New York,10024,East,TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,430.88,2,0.0,124.9552,Aastra,2017,Friday,November,NY
CA-2017-131625,2017-09-01,2017-09-05,Second Class,BN-11515,"B, Nguyen",Consumer,New York City,New York,10009,East,FUR-FU-10004960,Furniture,Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",114.9,5,0.0,39.066,Seth,2017,Friday,September,NY
US-2017-156356,2017-04-16,2017-04-22,Standard Class,ND-18370,"N, DeCherney",Consumer,Houston,Texas,77095,Central,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,26.046,3,0.8,-44.2782,Satellite,2017,Sunday,April,TX
US-2017-156356,2017-04-16,2017-04-22,Standard Class,ND-18370,"N, DeCherney",Consumer,Houston,Texas,77095,Central,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",2.896,1,0.8,-4.7784,GBC,2017,Sunday,April,TX
US-2017-156356,2017-04-16,2017-04-22,Standard Class,ND-18370,"N, DeCherney",Consumer,Houston,Texas,77095,Central,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,32.544,2,0.2,-7.7292,Tennsco,2017,Sunday,April,TX
CA-2016-138933,2016-04-24,2016-04-27,First Class,JL-15130,"J, Lebron",Consumer,Riverside,California,92503,West,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,3.984,1,0.2,1.3944,Cardinal,2016,Sunday,April,CA
CA-2016-140746,2016-01-15,2016-01-15,Same Day,RC-19825,"R, Collins",Consumer,Fairfield,Connecticut,6824,East,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",181.797,1,0.3,-15.5826,Bevis,2016,Friday,January,CT
CA-2016-146836,2016-05-02,2016-05-02,Same Day,CC-12475,"C, Chapman",Consumer,New York City,New York,10024,East,OFF-ST-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File,44.94,3,0.0,12.5832,Super,2016,Monday,May,NY
CA-2016-146836,2016-05-02,2016-05-02,Same Day,CC-12475,"C, Chapman",Consumer,New York City,New York,10024,East,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,45.576,3,0.2,15.9516,Poly,2016,Monday,May,NY
US-2016-127971,2016-11-20,2016-11-27,Standard Class,DW-13195,"D, Wiener",Corporate,Houston,Texas,77095,Central,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",318.43,5,0.3,-77.333,Global,2016,Sunday,November,TX
US-2016-127971,2016-11-20,2016-11-27,Standard Class,DW-13195,"D, Wiener",Corporate,Houston,Texas,77095,Central,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,122.92,7,0.2,46.095,Samsung,2016,Sunday,November,TX
US-2016-127971,2016-11-20,2016-11-27,Standard Class,DW-13195,"D, Wiener",Corporate,Houston,Texas,77095,Central,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,7.068,3,0.6,-2.8272,Eldon,2016,Sunday,November,TX
US-2016-140809,2016-02-01,2016-02-03,First Class,CK-12760,"C, Kinney",Corporate,Arlington,Virginia,22204,South,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,56.45,5,0.0,14.677,X-Rack,2016,Monday,February,VA
CA-2017-114524,2017-03-31,2017-04-05,Second Class,EG-13900,"E, Grady",Consumer,Chicago,Illinois,60623,Central,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",13.468,13,0.8,-22.8956,SlimView,2017,Friday,March,IL
CA-2017-113355,2017-12-01,2017-12-05,Standard Class,SJ-20215,"S, Jordon",Consumer,Grand Prairie,Texas,75051,Central,TEC-PH-10004912,Technology,Phones,Cisco SPA112 2 Port Phone Adapter,219.8,5,0.2,24.7275,Cisco,2017,Friday,December,TX
CA-2017-113355,2017-12-01,2017-12-05,Standard Class,SJ-20215,"S, Jordon",Consumer,Grand Prairie,Texas,75051,Central,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,317.058,3,0.3,-18.1176,DMI,2017,Friday,December,TX
US-2017-140907,2017-12-10,2017-12-12,Second Class,BP-11185,"B, Peterman",Corporate,Seattle,Washington,98103,West,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,49.08,3,0.0,4.908,Logitech,2017,Sunday,December,WA
US-2017-140907,2017-12-10,2017-12-12,Second Class,BP-11185,"B, Peterman",Corporate,Seattle,Washington,98103,West,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,324.9,5,0.0,38.988,Fellowes,2017,Sunday,December,WA
US-2017-140907,2017-12-10,2017-12-12,Second Class,BP-11185,"B, Peterman",Corporate,Seattle,Washington,98103,West,OFF-AR-10000799,Office Supplies,Art,Col-Erase Pencils with Erasers,18.24,3,0.0,5.2896,Col-Erase,2017,Sunday,December,WA
CA-2016-159730,2016-09-17,2016-09-21,Standard Class,SJ-20125,"S, Jacobs",Home Office,Seattle,Washington,98103,West,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,113.888,2,0.2,9.9652,Harbour,2016,Saturday,September,WA
CA-2016-159730,2016-09-17,2016-09-21,Standard Class,SJ-20125,"S, Jacobs",Home Office,Seattle,Washington,98103,West,TEC-PH-10002085,Technology,Phones,Clarity 53712,105.584,2,0.2,7.9188,Clarity,2016,Saturday,September,WA
CA-2016-157868,2016-12-23,2016-12-29,Standard Class,MC-17590,"M, Collister",Corporate,Grand Rapids,Michigan,49505,Central,OFF-FA-10000992,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",24.85,7,0.0,11.6795,Acco,2016,Friday,December,MI
CA-2017-119389,2017-04-17,2017-04-19,First Class,BG-11740,"B, Geld",Consumer,Philadelphia,Pennsylvania,19120,East,FUR-FU-10001473,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany",60.312,3,0.2,5.2773,Eldon,2017,Monday,April,PA
CA-2017-110373,2017-10-27,2017-10-30,Second Class,MA-17560,"M, Abelman",Home Office,Chicago,Illinois,60610,Central,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,7.056,3,0.2,2.205,Prang,2017,Friday,October,IL
CA-2017-110373,2017-10-27,2017-10-30,Second Class,MA-17560,"M, Abelman",Home Office,Chicago,Illinois,60610,Central,TEC-PH-10001536,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,27.184,2,0.2,2.0388,Spigen,2017,Friday,October,IL
CA-2016-155474,2016-07-08,2016-07-14,Standard Class,CC-12220,"C, Cortes",Consumer,Seattle,Washington,98105,West,TEC-PH-10001580,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,107.984,1,0.2,9.4486,Logitech,2016,Friday,July,WA
CA-2016-155474,2016-07-08,2016-07-14,Standard Class,CC-12220,"C, Cortes",Consumer,Seattle,Washington,98105,West,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",19.296,3,0.2,6.03,Fellowes,2016,Friday,July,WA
US-2016-161844,2016-12-09,2016-12-14,Second Class,DK-12835,"D, Kotsonis",Corporate,Franklin,Tennessee,37064,South,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,79.974,3,0.4,-29.3238,Hon,2016,Friday,December,TN
US-2016-161844,2016-12-09,2016-12-14,Second Class,DK-12835,"D, Kotsonis",Corporate,Franklin,Tennessee,37064,South,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",2.946,2,0.7,-2.0622,Acco,2016,Friday,December,TN
US-2016-162103,2016-11-13,2016-11-17,Standard Class,LB-16795,"L, Beltran",Home Office,Highland Park,Illinois,60035,Central,OFF-BI-10000285,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,3.136,2,0.8,-4.704,XtraLife,2016,Sunday,November,IL
CA-2016-122518,2016-03-04,2016-03-08,Second Class,RF-19345,"R, Ferguson",Corporate,Miami,Florida,33180,South,OFF-LA-10001641,Office Supplies,Labels,Avery 518,10.08,4,0.2,3.528,Avery,2016,Friday,March,FL
CA-2017-133865,2017-05-08,2017-05-12,Standard Class,PS-19045,"P, Sewall",Home Office,Los Angeles,California,90032,West,TEC-CO-10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax,3359.952,6,0.2,1049.985,Canon,2017,Monday,May,CA
CA-2017-116358,2017-11-02,2017-11-06,Standard Class,KM-16225,"K, Meade",Corporate,Overland Park,Kansas,66212,Central,OFF-FA-10003495,Office Supplies,Fasteners,Staples,18.24,3,0.0,9.12,Staples,2017,Thursday,November,KS
CA-2017-116358,2017-11-02,2017-11-06,Standard Class,KM-16225,"K, Meade",Corporate,Overland Park,Kansas,66212,Central,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",27.78,6,0.0,9.1674,Binney,2017,Thursday,November,KS
CA-2017-150525,2017-02-20,2017-02-25,Standard Class,JP-16135,"J, Prescott",Home Office,Muskogee,Oklahoma,74403,Central,OFF-AR-10002375,Office Supplies,Art,Newell 351,6.56,2,0.0,1.9024,Newell,2017,Monday,February,OK
CA-2017-150525,2017-02-20,2017-02-25,Standard Class,JP-16135,"J, Prescott",Home Office,Muskogee,Oklahoma,74403,Central,OFF-AP-10000595,Office Supplies,Appliances,Disposable Triple-Filter Dust Bags,13.11,3,0.0,3.4086,Disposable,2017,Monday,February,OK
CA-2016-167290,2016-10-30,2016-11-04,Standard Class,JF-15295,"J, Fortune-",Consumer,Sterling Heights,Michigan,48310,Central,OFF-AR-10004078,Office Supplies,Art,Newell 312,11.68,2,0.0,3.504,Newell,2016,Sunday,October,MI
CA-2017-113418,2017-10-01,2017-10-03,First Class,CM-12655,"C, Mitchell",Home Office,New York City,New York,10035,East,TEC-MA-10002428,Technology,Machines,Fellowes Powershred HS-440 4-Sheet High Security Shredder,1704.89,11,0.0,767.2005,Fellowes,2017,Sunday,October,NY
CA-2017-136308,2017-11-16,2017-11-16,Same Day,MW-18235,"M, Willingham",Corporate,San Francisco,California,94122,West,TEC-MA-10000488,Technology,Machines,Bady BDG101FRU Card Printer,1919.976,3,0.2,215.9973,Bady,2017,Thursday,November,CA
CA-2016-111416,2016-09-17,2016-09-22,Standard Class,LW-17215,"L, Weiss",Consumer,New York City,New York,10035,East,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,232.4,5,0.2,78.435,Avery,2016,Saturday,September,NY
CA-2016-162747,2016-03-20,2016-03-25,Second Class,AH-10030,"A, Hawkins",Corporate,Gulfport,Mississippi,39503,South,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",86.45,7,0.0,38.038,Eldon,2016,Sunday,March,MS
CA-2017-169978,2017-12-24,2017-12-28,Standard Class,HG-15025,"H, Glantz",Consumer,Oceanside,New York,11572,East,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,271.764,2,0.1,48.3136,DMI,2017,Sunday,December,NY
CA-2017-169978,2017-12-24,2017-12-28,Standard Class,HG-15025,"H, Glantz",Consumer,Oceanside,New York,11572,East,OFF-BI-10001900,Office Supplies,Binders,"DXL Angle-View Binders with Locking Rings, Black",14.376,3,0.2,4.8519,DXL,2017,Sunday,December,NY
CA-2017-161739,2017-11-10,2017-11-15,Second Class,EB-13750,"E, Becker",Corporate,Round Rock,Texas,78664,Central,FUR-FU-10001468,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,341.96,5,0.6,-427.45,Tenex,2017,Friday,November,TX
CA-2017-122595,2017-12-14,2017-12-20,Standard Class,GM-14455,"G, Mitchum",Home Office,Chicago,Illinois,60653,Central,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,227.976,3,0.2,28.497,Kensington,2017,Thursday,December,IL
CA-2017-122595,2017-12-14,2017-12-20,Standard Class,GM-14455,"G, Mitchum",Home Office,Chicago,Illinois,60653,Central,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,52.68,3,0.2,19.755,Samsung,2017,Thursday,December,IL
CA-2017-122595,2017-12-14,2017-12-20,Standard Class,GM-14455,"G, Mitchum",Home Office,Chicago,Illinois,60653,Central,FUR-FU-10002963,Furniture,Furnishings,"Master Caster Door Stop, Gray",2.032,1,0.6,-1.3208,Master,2017,Thursday,December,IL
US-2017-109253,2017-08-21,2017-08-22,First Class,PR-18880,"P, Ryan",Consumer,Oakland,California,94601,West,OFF-AR-10000203,Office Supplies,Art,Newell 336,17.12,4,0.0,4.9648,Newell,2017,Monday,August,CA
US-2017-109253,2017-08-21,2017-08-22,First Class,PR-18880,"P, Ryan",Consumer,Oakland,California,94601,West,TEC-PH-10004667,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,431.968,4,0.2,37.7972,Cisco,2017,Monday,August,CA
US-2017-109253,2017-08-21,2017-08-22,First Class,PR-18880,"P, Ryan",Consumer,Oakland,California,94601,West,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,129.92,4,0.0,10.3936,Tenex,2017,Monday,August,CA
US-2017-109253,2017-08-21,2017-08-22,First Class,PR-18880,"P, Ryan",Consumer,Oakland,California,94601,West,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,568.728,3,0.2,28.4363999999999,Chromcraft,2017,Monday,August,CA
US-2017-109253,2017-08-21,2017-08-22,First Class,PR-18880,"P, Ryan",Consumer,Oakland,California,94601,West,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",117.144,9,0.2,42.4647,Acco,2017,Monday,August,CA
US-2017-109253,2017-08-21,2017-08-22,First Class,PR-18880,"P, Ryan",Consumer,Oakland,California,94601,West,OFF-AP-10002867,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,203.52,3,0.0,54.9504,Fellowes,2017,Monday,August,CA
US-2017-109253,2017-08-21,2017-08-22,First Class,PR-18880,"P, Ryan",Consumer,Oakland,California,94601,West,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",51.75,5,0.0,24.84,Avery,2017,Monday,August,CA
CA-2016-145982,2016-08-27,2016-09-01,Second Class,TB-21055,"T, Butterfield",Consumer,Quincy,Massachusetts,2169,East,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,122.97,3,0.0,60.2553,Xerox,2016,Saturday,August,MA
CA-2016-145982,2016-08-27,2016-09-01,Second Class,TB-21055,"T, Butterfield",Consumer,Quincy,Massachusetts,2169,East,FUR-TA-10001307,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",244.615,1,0.3,20.967,SAFCO,2016,Saturday,August,MA
CA-2016-145982,2016-08-27,2016-09-01,Second Class,TB-21055,"T, Butterfield",Consumer,Quincy,Massachusetts,2169,East,TEC-PH-10000011,Technology,Phones,PureGear Roll-On Screen Protector,59.97,3,0.0,28.7856,PureGear,2016,Saturday,August,MA
CA-2016-145982,2016-08-27,2016-09-01,Second Class,TB-21055,"T, Butterfield",Consumer,Quincy,Massachusetts,2169,East,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,81.54,9,0.0,36.693,Southworth,2016,Saturday,August,MA
CA-2016-145982,2016-08-27,2016-09-01,Second Class,TB-21055,"T, Butterfield",Consumer,Quincy,Massachusetts,2169,East,OFF-FA-10000735,Office Supplies,Fasteners,Staples,11.68,4,0.0,5.256,Staples,2016,Saturday,August,MA
CA-2016-145982,2016-08-27,2016-09-01,Second Class,TB-21055,"T, Butterfield",Consumer,Quincy,Massachusetts,2169,East,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",29.0,5,0.0,13.92,Wilson,2016,Saturday,August,MA
CA-2017-154732,2017-11-05,2017-11-07,First Class,AH-10195,"A, Haines",Corporate,Chicago,Illinois,60623,Central,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,16.03,5,0.8,-25.648,Avery,2017,Sunday,November,IL
US-2016-157308,2016-08-17,2016-08-21,Standard Class,NM-18520,"N, Murray",Consumer,Seattle,Washington,98105,West,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",15.712,4,0.2,5.6956,Acco,2016,Wednesday,August,WA
CA-2016-147536,2016-12-26,2016-12-31,Standard Class,AR-10510,"A, Roberts",Consumer,New York City,New York,10024,East,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,89.97,3,0.0,18.8937,Belkin,2016,Monday,December,NY
CA-2017-100335,2017-09-07,2017-09-13,Standard Class,NF-18595,"N, Fjeld",Home Office,Chicago,Illinois,60610,Central,OFF-PA-10001685,Office Supplies,Paper,Easy-staple paper,73.008,9,0.2,26.4654,Easy-staple,2017,Thursday,September,IL
CA-2016-139234,2016-05-06,2016-05-10,Standard Class,AF-10870,"A, Ferguson",Consumer,Chicago,Illinois,60610,Central,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,3.208,2,0.8,-5.2932,Insertable,2016,Friday,May,IL
CA-2016-139234,2016-05-06,2016-05-10,Standard Class,AF-10870,"A, Ferguson",Consumer,Chicago,Illinois,60610,Central,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,26.176,2,0.2,-3.272,Logitech,2016,Friday,May,IL
CA-2016-130050,2016-07-16,2016-07-18,Second Class,MC-17425,"M, Cousins",Corporate,Houston,Texas,77036,Central,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,9.552,3,0.6,-3.8208,Staple-based,2016,Saturday,July,TX
CA-2016-134887,2016-03-25,2016-03-25,Same Day,TB-21280,"T, Braunhardt",Consumer,Norman,Oklahoma,73071,Central,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,1287.45,5,0.0,244.6155,Logitech P710e,2016,Friday,March,OK
CA-2017-123778,2017-09-23,2017-09-30,Standard Class,BS-11755,"B, Stewart",Consumer,San Francisco,California,94122,West,OFF-BI-10000822,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",25.824,6,0.2,9.0384,Acco,2017,Saturday,September,CA
CA-2017-123778,2017-09-23,2017-09-30,Standard Class,BS-11755,"B, Stewart",Consumer,San Francisco,California,94122,West,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,160.96,2,0.0,48.288,APC,2017,Saturday,September,CA
CA-2016-100671,2016-11-01,2016-11-04,First Class,CS-12490,"C, Schnelling",Corporate,Conroe,Texas,77301,Central,OFF-ST-10004950,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",111.672,9,0.2,6.97949999999999,Tenex,2016,Tuesday,November,TX
CA-2017-142867,2017-03-17,2017-03-21,Standard Class,PO-19180,"P, Overcash",Home Office,Houston,Texas,77095,Central,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,13.776,6,0.8,-22.0416,GBC,2017,Friday,March,TX
CA-2017-142867,2017-03-17,2017-03-21,Standard Class,PO-19180,"P, Overcash",Home Office,Houston,Texas,77095,Central,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,10.272,3,0.2,3.21,Xerox,2017,Friday,March,TX
CA-2017-103156,2017-11-23,2017-11-24,First Class,TD-20995,"T, Dahlen",Consumer,Philadelphia,Pennsylvania,19120,East,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays,24.048,9,0.2,7.2144,OIC,2017,Thursday,November,PA
US-2017-162208,2017-08-27,2017-08-30,First Class,SP-20620,"S, Perrino",Corporate,Tampa,Florida,33614,South,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,2.896,1,0.2,0.9774,Convenience,2017,Sunday,August,FL
CA-2017-148404,2017-10-07,2017-10-11,Standard Class,Dp-13240,"D, percer",Home Office,Charlotte,North Carolina,28205,South,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,580.672,4,0.2,65.3255999999999,Adjustable,2017,Saturday,October,NC
CA-2017-148404,2017-10-07,2017-10-11,Standard Class,Dp-13240,"D, percer",Home Office,Charlotte,North Carolina,28205,South,OFF-FA-10003112,Office Supplies,Fasteners,Staples,18.936,3,0.2,5.9175,Staples,2017,Saturday,October,NC
CA-2017-148404,2017-10-07,2017-10-11,Standard Class,Dp-13240,"D, percer",Home Office,Charlotte,North Carolina,28205,South,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone,222.384,2,0.2,16.6788,Toshiba,2017,Saturday,October,NC
CA-2017-148404,2017-10-07,2017-10-11,Standard Class,Dp-13240,"D, percer",Home Office,Charlotte,North Carolina,28205,South,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",50.454,6,0.7,-33.636,Performers,2017,Saturday,October,NC
CA-2017-148404,2017-10-07,2017-10-11,Standard Class,Dp-13240,"D, percer",Home Office,Charlotte,North Carolina,28205,South,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,154.764,3,0.4,-36.1116,KI,2017,Saturday,October,NC
